aluguel,condominio,iptu,descricao,endereco,bairro,area,qtd_quartos,qtd_vagas,qtd_banheiros
1000,398,487,"Apartamento dispõe de 61,82m², sala ampla, varanda, cozinha americana, 3 quartos sendo 1 suíte, banheiro social, área de serviço e 1 vaga de garagem. Localizado na Avenida Francisc..."," Avenida Francisco Sá, Barra do Ceará
",Parque Dois Irmãos,62,3,1,2
1350,300,399,"Localizado a 1 quadra da Av. Jovita Feitosa, próximo ao Restaurante Carneiro do Ordones. Choppicanha, Decorart Outlet, Colégio Deoclécio Ferro, Centro de Línguas Estrangeiras do Ce..."," Rua José Sombra, Parque Araxá
",Centro,53,2,,2
800,400,0,"Amplo apartamento, com 2 quartos, banheiro social, dependência completa, sala com varanda, vaga na garagem rotativa. Próximo à CORPVS, ao 25º Distrito Policial, à Padaria Costa Men..."," Avenida Luciano Carneiro, Vila União
",Parque Albano Jurema,90,2,1,1
3900,735,103,"Apartamento para Aluguel, 55m² por R$ 3.900. Meireles - Fortaleza/CE Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Marcelo Veras! Bast..."," Rua Silva Jatahy, Meireles
",Parque Manibura,55,2,1,2
3600,0,0,"O apartamento no bairro Cumbuco tem 60m² com 2 quartos, sendo 1 suíte e 1 banheiro, cozinha americana, varanda, mobiliado. Está localizado em um excelente condominio, vai lhe possi..."," Rua Almirante Pedro de Frontim, Cumbuco
",Parque Araxá,60,1,1,1
2499,438,0,"(P-500) Vivendas do Rio Branco: Imóvel com finíssimo acabamento, com ótima localização, bem ventilado, silencioso, à três quadras da Avenida Treze de Maio, localizado na Rua Major..."," Rua Major Facundo, Fátima
",Edson Queiroz,70,3,2,3
709,208,0,O apartamento no bairro Coaçu com 42 metros quadrados com 2 quartos e 1 banheiro Possui área de brinquedo para as crianças. Vai lhe possibilitar curtir os dias mais quentes na pisc...," Alameda Verde, Coacu
",Barra Nova,42,2,1,1
500,190,0,"Agora você pode morar neste apartamento com 2 quartos, a poucos minutos da Via Estruturante. - varanda - sala - 1 suíte reversível - cozinha - área de serviço Condomínio: - inter..."," Rua Antônio Moreira da Rocha, Grilo
",Jacarecanga,45,2,1,1
850,391,0,SALA COZINHA DEPENDÊNCIA DA EMPREGADA VARANDA QUARTO SOCIAL SUÍTE REVERSIVEL 01 VAGA DE GARAGEM 03 MESES DE CAUÇÃO OU FIADOR COM IMÓVEL PRÓPRIO...," Rua Tenente Moacir Matos, Montese
",Parque Iracema,69,2,1,1
2000,715,0,"Apartamento com 3 suites, todas com armários, sala ampla, varanda, cozinha com armários projetados, área de serviõs, dependencia de empregada, excelente estado de conservação. 2 el..."," Rua Coronel Pergentino Ferreira, Fátima
",Meireles,117,3,2,3
550,330,0,"Apartamento em Caucaia, região metropolitana de Fortaleza, localizado a poucos metros da Av. Mister Hull, próximo ao Assaí Atacadista. Imóvel compacto, com 50m², 2 quartos, sala, c..."," Tabapuã, Caucaia
",Praia de Iracema,50,2,1,1
2500,1400,1,Excelente apartamento nascente e mobiliado para aluguel em localização privilegiada no Porto das Dunas com 65m² de área privativa. Imóvel constituído por ampla sala de estar e jant...," Rua Leão Marinho, Porto das Dunas
",Sao Gerardo,65,2,1,2
1100,0,0,"Apartamento de 48m²: sala, cozinha, 02 quartos sendo 1 suíte reversível, wc social com box, área de serviço, elevador, 1 vaga. Piscina, academia, churrasqueira, deck, salão de fest..."," Rua Presidente Juscelino Kubitschek, Passaré
",Messejana,48,2,1,2
1600,800,0,O apartamento está localizado no bairro Fátima com 53 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Vai lhe possibilitar todo o conforto do ar condicionado nos dias ma...," Rua Lauro Maia, Fátima
",Pajuçara,53,2,1,2
800,217,77,"Agora você pode morar neste maravilhoso apartamento, próximo a Av. Bernardo Manuel. - sala - cozinha - banheiro - 02 quartos - área de serviço - vaga de garagem * aceita anim..."," Rua C, Parque Dois Irmãos
",Jóquei Clube,44,2,1,1
1309,360,0,"(J-180) Lindo apartamento localizado na R. Agapito dos Santos 309, bairro: Centro, disponível para locação. O apartamento possui 3 quartos, sendo 1 suíte, 2 banheiros, sala, cozin..."," Rua Agapito dos Santos, Centro
",Camurupim,72,3,1,2
790,0,0,"Excelente apto na Caucaia bem localizado próximo a fundação Bradesco, poucos minutinhos da Av. Mister Hull. 2 vaga de garagem, 3 quartos sendo uma suíte, banheiro social, cozinha c..."," Rua Olavo Bilac, Parque Albano Jurema
",Porto das Dunas,65,3,2,2
1000,350,42,"apartamento amplo na cidade dos funcionários esse apto fica em localização privilegiada próximo ao shopping via sul, bancos, postos de gasolina, supermercados, academias e as prin..."," Rua República da Armênia, Parque Manibura
",Parque Guadalajara Jurema,134,3,1,3
1500,100,1087,"Apartamento dispõe de sala de estar, varanda, cozinha americana, 3 quartos sendo 1 suíte, banheiro social e 1 vaga de garagem. Localizado próximo ao Restaurante Carneiro do Ordones..."," Rua Professor Castelo, Parque Araxá
",Coacu,70,3,1,2
2900,264,91,"Qualidade de vida faz toda a diferença na hora de procurar um cantinho para acomodar bem a sua família. Por isso, apresentamos um apartamento no bairro Edson Queiroz, local de cons..."," Rua Hil de Moraes, Edson Queiroz
",José Bonifácio,55,2,2,2
800,190,0,"Agora você pode morar neste maravilhoso apartamento, a poucas quadras do Praia do Pacheco - sala - 02 quartos - cozinha - varanda - 01 vaga de garagem O melhor de tudo é que e..."," Rua das Nações, Barra Nova
",Cambeba,54,2,1,1
1000,340,0,O apartamento está localizado no bairro Jacarecanga possui 85 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro reversível," Rua Caririaçu, Jacarecanga
",Meireles,85,3,1,1
4650,1086,364,"Apartamento para Aluguel, 126m² por R$ 4.650. Parque Iracema - Fortaleza/CE Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Marcelo Veras!..."," Rua Evaristo da Veiga, Parque Iracema
",Eusébio,126,2,2,4
2800,900,159,"Apartamento com 120m2, 03 quartos sendo 01 suíte e outra reversível, sala com varanda, cozinha, dependência completa, armários e 02 vagas de garagem. Podemos agendar uma visita? ;..."," Rua Ildefonso Albano, Meireles
",Cambeba,120,3,2,2
3000,575,180,"Excelente apartamento mobiliado para alugar no bairro Praia de Iracema , com 70 m², 2 quartos com ar condicionado, sendo 1 suíte com closet, e 1 banheiro social, sala, cozinha, var..."," Rua Historiador Guarino Alves, Praia de Iracema
",Mucuripe,70,2,1,1
900,310,228,"Apartamento localizado a 03 quarteirões da Av. Bezerra de Menezes, próximo a mercadinhos, academia e tudo mais que você possa precisar, medindo 80m² com 3 quartos ( 1 suíte com arm..."," Rua Antonina do Norte, Sao Gerardo
",Parangaba,80,3,1,2
850,250,0,"Gran Village Messejana II Endereço: Rua Central do Loteamento Parque Messejana, 100 Paupina AP 3° ANDAR Torre 02 - Fortaleza - CE Aluguel: R$ 850,00 Condomínio: R$ 250,00 + água pe..."," Rua Tropical, Messejana
",Tabapuã,48,2,1,2
800,215,80,"Apartamento com 2 dormitórios para alugar, 40 m² por R$ 1.095 - Pajuçara - Maracanaú/CE -"," Rua Luís Gonzaga dos Santos, Pajuçara
",Centro,41,2,1,1
1000,520,0,"Um apartamento residencial de Nº 112, localizado no 1º Pavimento do Bloco 01, do Condomínio Montreal Residente, situado na Rua Goiás, nº 1967, Bairro Joquei Clube. Com direito a u..."," Rua Goiás, Jóquei Clube
",Cambeba,51,2,1,2
700,0,0,"1ª Locação - Excelente apartamento na Caucaia com 01 suíte, 01 dormirtorio, wc social, sala, varanda, cozinha, área de serviço, 01 vaga."," Rua Maria de Lourdes, Camurupim
",Edson Queiroz,54,2,,2
2200,700,0,"Excelente oportunidade de locação no Ed. Palm Beach. Cobertura toda mobiliada com 3 quartos sendo 2 suítes, varanda nos 3 quartos, wc social, varanda, 2 vagas, área privativa 113,6..."," Rua Agua Viva, Porto das Dunas
",Maraponga,113,3,2,2
700,0,208,"Excelente apartamento em condomínio fechado na melhor região da Caucaia - Parque Guadalajara. O Bairro que mais se desenvolve na cidade. Localizado na Rua Guararapes, 2005, apto 4..."," Rua Guararapes, Parque Guadalajara Jurema
",Padre Romualdo,50,2,1,1
950,218,87,"Apartamento muito bem localizado no Eusébio. 50m² , sala, cozinha, 2 quartos, WC social, área de serviço. Condomínio com Área de Lazer completo . Alameda Verde, nº 280 - apto 10..."," Rua Alameda Verde, Coacu
",Padre Romualdo,50,2,1,1
750,52,0,"FATIMA - ED LUIZA MARINHO CARVALHO APROXIMADAMENTE 36M², SALA, 1 SUITE, COPA, PISO CERAMICO, PINTURA NOVA, S/GARAGEM"," Rua da Assunção, José Bonifácio
",Aldeota,36,1,,1
2100,491,0,"Apartamento em excelente localização na Aldeota, um dos bairros mais valorizados da cidade. Fica na rua Joaquim Nabuco, a poucos passos da Av. Padre Antônio Tomás, bem próximo ao H..."," Aldeota, Fortaleza
",Vila Ellery,132,3,1,3
2500,900,100,"Adriano Freire Imóveis aluga apartamento no Condomínio Edifício Cairo. Apartamento mobiliado com 3 quartos(sendo 2 suítes), sala, cozinha, lavanderia, banheiro social, área de se..."," Rua República do Líbano, Meireles
",Porto das Dunas,101,3,1,3
900,355,1,"Com 50m² de área privativa, 02 quartos, sendo 01 suíte, sala 02 ambientes com varanda, cozinha americana, área de serviço e 01 vaga de garagem. Condomínio dispõe de guarita, cerca..."," Centro, Eusébio
",Passaré,50,2,1,1
1080,0,0,"Aluguel apartamento de 45m², sala, cozinha com área de serviço, 2 quartos, banheiro social, área de serviço e 1 vaga de garagem. Próximo a supermercados, escolas, há duas quadras..."," Montese, Fortaleza
",Cidade dos Funcionários,45,2,1,1
20000,0,0,"Ótimo Apartamento disponível para locação, mobiliado na Beira Mar de Fortaleza, Mucuripe, com 307m², 02 suítes, varandas com vista mar, ampla sala de estar e jantar, cozinha espaço..."," Avenida Beira Mar, Mucuripe
",Praia de Iracema,307,2,5,2
1600,335,99,"""Uma localização privilegiada, juntamente com segurança e bastante conforto"", assim definimos o lugar ideal para viver com sua família uma vida tranquila e cheia de momentos inesqu..."," Rua Afrânio Peixoto, Parangaba
",Cambeba,61,2,1,2
990,294,300,"Locação: Apartamento no Condomínio Mar do Norte, em Caucaia, Tabapuá. Bem próximo ao Assai e Av. Mister Hull. Área de 60 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros...."," Rua Rio Negro, Tabapuã
",Caucaia,60,3,1,2
960,315,250,"Ed. Coração de Jesus - Próx. A Praia de Iracema Apartamento bem localizado, próximo à Av. Monsenhor Tabosa e à Praia de Iracema, com sala grande, cozinha americana, dependência de..."," Rua Nogueira Acioli, Centro
",Eusébio,50,1,,1
1400,470,0,ARRAIS IMOBILIÁRIA aluga: ::: Aprovamos seu financiamento ::: - Cote o melhor banco: CAIXA," Montese, Fortaleza
",Bela Vista,64,3,1,2
2700,262,87,"O apartamento em condomínio de alto padrão, localizado no bairro Edson Queiroz, no Residencial Fortaleza Sul. Possui 54 metros quadrados com dois quartos sendo duas suítes, uma pri..."," Rua Hil de Moraes, Edson Queiroz
",Jóquei Clube,54,2,1,2
650,100,287,"Apartamento próximo ao Maraponga Mart Moda, colégio Universo do Saber, com fácil acesso à Av. Godofredo Maciel, Mará Open Mall e outras facilidades! Dispõe de 55 m², sala, 2 quarto..."," Rua Francisco Glicério, Maraponga
",Montese,55,2,1,1
950,320,0,"Apartamento com 43m², 2 quartos sendo 1 suíte reversível, WC social, sala, cozinha, área de serviço com 1 vaga. Opções no 2° e 3° andar NORTE/SUL. CONDOMINÍNIO COM: * Piscina adu..."," Rua João Forte, Padre Romualdo
",Montese,43,2,1,1
800,260,0,"Localizado 1 quadra da Av. Juaci Sampaio Pontes, próximo a padaria Pão da Vida, Via Estruturante, Escola de Ensino Fundamental Augusto Cesar, Receita Federal, Supermercado OfertãoM..."," Rua João Forte, Padre Romualdo
",Campo dos Velhos,47,2,1,1
1100,800,514,"LOCALIZAÇÃO: Rua Paula Ney, nº 940, apto 301, Edifício Selma, Aldeota, Fortaleza/CE, CEP 60140-200. PONTOS DE REFERÊNCIA: Shopping Del Paseo, Hospital Aldeota, Túnel da Av. Padre A..."," Rua Paula Ney, Aldeota
",Centro,77,3,1,3
500,0,0,"O apartamento está localizado no bairro Vila Ellery tem 55 metros quadrados com sala, 1 quarto, 1 banheiro, cozinha, área de serviço e 1 vaga na garagem. Fica próximo ao shopping..."," Rua Pompeu Cavalcante, Vila Ellery
",José Bonifácio,55,1,1,1
1600,585,76,"Condomínio Porta Romana Residence Rua Barracuda, nº 2, apartamento 101 D, Porto das Dunas, Aquiraz/CE *Ponto de referência: Ao lado da 1 rotatória que dá acesso ao Beach Park. Ven..."," Rua Barracuda, Porto das Dunas
",Fátima,100,3,1,2
1200,230,0,"Apartamento recém construído, dispõe de 48,32m², sala ampla, cozinha americana, 2 quartos sendo 1 suíte reversível, área de serviço e 1 vaga de garagem. Localizado na Avenida Presi..."," Avenida Juscelino Kubitschek, Passaré
",Sao Gerardo,48,2,1,1
1300,0,0,"Apartamento 1ª locação, próximo ao Parque Del Sol, com 02 quartos, sendo uma suite reversivel , wc, sala, cozinha e área de serviço integrada, 01 vaga de garagem. Prédio com 03 and..."," Rua Francisco Borges Soares, Cidade dos Funcionários
",Meireles,47,2,1,2
1600,0,0,"Excelentes unidade em diversos andares, com guarita, salão de festas, 03 quartos (sendo uma suíte padrão e outra reversível) corredor, armários, cozinha, 01 vaga garagem, 70m². Con..."," Rua Gonçalves Ledo, Praia de Iracema
",Jardim Iracema,70,3,1,4
1000,400,0,"Amplo apartamento na Região do Montese possui 87m², com 3 quartos sendo 1 suíte e 2 banheiros. 4º ANDAR, BEM VENTILADO. NÃO POSSUI ELEVADOR. Possui salão de festas, churrasqueira e..."," Montese, Fortaleza
",Paupina,87,3,1,3
800,0,0,ARRAIS IMOBILIÁRIA ALUGA: (AO) ::: Aprovamos seu financiamento ::: - Cote o melhor banco: CAIXA," Tabapuã, Caucaia
",Cambeba,67,3,1,2
1200,404,1,"Apto novo 1º locação, com 2 quartos sendo 2 suíte, sala ampla com 2 ambientes e varanda, cozinha, WC social, área de serviço e 2 vagas de garagem cobertas. Condomínio conta com gua..."," Coité, Eusébio
",Jacarecanga,44,2,2,2
800,310,250,O apartamento está localizado no bairro Bela Vista possui 60 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Vai lhe possibilitar praticar diversos esportes na quadra po...," Rua Santa Catarina, Bela Vista
",Cocó,60,2,1,2
1000,514,419,"Apartamento dispõe de 59,55m², sala de estar e jantar, cozinha americana projetada, 3 quartos sendo 1 suíte, banheiro social, lavanderia com banheiro de serviço e 1 vaga de garagem..."," Rua Diamantina, Jóquei Clube
",Praia do Futuro,60,3,1,3
750,389,318,"Dispõe de 70,55m², sala ampla, cozinha, área de serviço, 3 quartos sendo 1 suíte, 1 banheiro social e 1 vaga de garagem. Localizado próximo à Arena No Alvo Futebol Society, Lagoa d..."," Rua Barão de Canindé, Montese
",Praia do Futuro,71,3,1,2
1100,100,1,"Morar ao lado das pessoas que amamos em um ambiente que oferece a oportunidade de viver com qualidade de vida e bastante conforto, agora é possível. Conheça um excelente apartament..."," Rua Tenente Moacir Matos, Montese
",Edson Queiroz,50,2,1,1
900,130,0,"Aluguel rápido e fácil! Com a Mell.ro você aluga um imóvel com a rapidez que precisa. Você vai passar por uma análise de crédito e se aprovado, basta pagar o 1º aluguel. Nada de fi..."," Avenida Deputado João Frederico Ferreira Gomes, Campo dos Velhos
",Cambeba,80,3,1,2
2300,350,75,"Apartamento para Aluguel, 61m² por R$ 2.300. Centro - Fortaleza/CE Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Marcelo Veras! Basta..."," Avenida Dom Manuel, Centro
",Cambeba,61,3,2,2
750,0,0,"JOSÉ BONIFÁCIO - APARTAMENTO - RUA DA ASSUNÇÃO, Nº 1400 APT 202 LUIZA MARINHO CARVALHO BAIRRO JOSE BONIFÁCIO, APROXIMADAMENTE 36M² SALA, COPA, SUITE/BANHEIRO."," Rua da Assunção, José Bonifácio
",Cambeba,36,1,,1
1000,570,0,"R. FRANCOIS TELES DE MENEZES, N° 50, APTO 202, FÁTIMA PROX A IGREJA DE FÁTIMA, PROX A AVENIDA 13 DE MAIO DESCRIÇÃO: ÁREA DE SERVIÇO 01 BANHEIRO SOCIAL 01 BANHEIRO SUÍTE 01 BA..."," Rua Francois Teles de Menezes, Fátima
",Centro,134,2,1,2
800,250,808,"APARTAMENTO COM 02 QUARTOS SENDO 01 SUITE, GARAGEM PROX. A BANCOS , FARMACIAS, ESCOLAS . ]]>"," Avenida Bezerra de Menezes, Sao Gerardo
",Monte Castelo,71,2,1,1
3650,500,1700,"O apartamento está localizado no bairro Meireles tem 60 metros quadrados com 1 quarto sendo 1 suite e 2 banheiros Possui academia, espaço para festas. Vai lhe possibilitar todo o c..."," Avenida da Abolição, Meireles
",Dendê,66,1,1,2
1050,0,0,"Excelente apartamento disponível para locação na Rua Rosa Leite de Oliveira, com uma localização privilegiada, próximo a escolas, supermercados, farmácias, restaurantes e diversas..."," Rua Rosa Leite Oliveira, Jardim Iracema
",Parangaba,60,2,,2
1000,311,0,"APARTAMENTO para locação com área de lazer completa e ótimo padrão de acabamento a poucos metros avenida Washington Soares e do centro comercial de Messejana, WhatsApp: . Blocos:..."," Rua Tropical, Paupina
",Marechal Rondon Jurema,48,2,1,2
1000,370,0,"Alugo excelente Apartamento no Itaperi no Residencial Sabiá, próximo a Av. Silas Munguba. - 2 quartos - 1 banheiro - Sala - Cozinha - Área de serviço. Valor do aluguel: R$1000,..."," Itaperi, Fortaleza
",Praia de Iracema,50,2,1,1
750,50,319,O apartamento no bairro Jacarecanga possui 50 metros quadrados com 1 quarto sendo 1 suite e 1 banheiro," Rua Messias Filomeno, Jacarecanga
",Camurupim,50,1,,1
2200,1100,0,"Apartamento 100% nascente, muito ventilado, localizado no bairro Cocó com 116m² de área, 3 quartos, sendo 1 suíte, 3 banheiros, DCE, varanda, sala quadrada, cozinha com móveis proj..."," Rua Doutor Batista de Oliveira, Cocó
",Jardim Cearense,116,3,2,3
